date,variant_01,variant_02,variant_03,variant_04,variant_05,variant_06,variant_07,variant_08,variant_09,variant_10,variant_11,variant_12,variant_13,variant_14,variant_15,variant_16,variant_17,variant_18,variant_19,variant_20,variant_21,variant_22,variant_23,variant_24
2024-10-03,0.004678,-0.005686,0.000147,-0.003545,0.009646,-0.012748,-0.023421,-0.003437,0.001162,-0.00244,0.030986,0.00648,0.0088,0.020416,-0.024043,0.000891,0.003386,0.005701,-0.023302,-0.014899,-0.003711,0.010958,0.01325,-0.012231
2024-10-04,-0.007763,-0.015618,-0.0072,-0.008491,0.009854,-0.001262,-0.010013,0.013783,-0.007092,-0.003068,-0.018205,-0.005865,-0.006308,-0.002764,-0.009141,0.002356,0.000473,-0.004642,-0.003315,0.008036,-0.001294,-0.010545,-0.022161,-0.006969
2024-10-07,0.018232,-0.018581,0.010837,0.004065,0.022509,0.005366,-0.008691,-0.018587,-0.007936,-0.018247,0.008961,-0.003548,0.016501,-0.005167,0.009577,-0.007768,-0.009926,-0.008292,0.003435,0.011724,0.00471,-0.000812,-0.007918,0.013398
2024-10-08,0.012003,0.005599,-0.010591,0.015627,-0.001334,0.001211,0.006257,0.009936,-0.010801,0.004613,-0.005726,-0.004638,0.005851,0.007348,-0.000409,-0.004163,-0.00277,-0.012865,-0.021952,-0.013224,-0.022153,0.002027,-0.010603,0.011741
2024-10-09,-0.025079,-0.005831,-0.003385,-0.010671,-0.000499,0.008875,-0.005147,-0.023079,-0.024794,0.01578,0.016873,-0.007677,-0.005531,0.014632,0.004348,-0.019878,0.015057,0.009089,0.006903,-0.007139,0.010808,0.010281,0.006743,0.010651
2024-10-10,0.001234,0.006769,0.005258,0.013942,-0.009682,0.001684,-0.017665,-0.007422,0.009387,0.012041,-0.002965,0.004185,-0.006828,-0.002776,-0.009273,0.004415,-0.002386,-0.008711,-0.012202,0.010009,0.003102,0.008189,-0.016489,-0.00384
2024-10-11,-0.006725,0.014219,-0.006834,0.025873,-0.011911,-0.004325,0.004373,-0.000634,-0.011299,0.022533,-0.010163,0.012825,0.000343,-0.004677,-0.019316,0.003289,0.0013,-0.007236,0.002553,0.015493,0.003481,0.007721,0.01369,-0.007807
2024-10-14,-0.005804,0.009047,0.010615,0.000949,-0.001695,-0.000568,0.016768,0.000958,0.000148,-0.015139,7.6e-05,-0.001337,-0.01971,0.00562,-0.012205,0.012371,0.007295,-0.001844,-0.002488,0.014632,-0.006855,-0.001652,0.01637,-0.015595
2024-10-15,-0.006368,-0.021125,0.000723,-0.004616,0.014332,-0.006029,-0.013733,0.001371,-0.007143,-0.009761,-0.012714,0.01279,0.017058,0.001983,0.007581,0.022629,0.015216,-0.013031,-0.002477,0.031773,-0.003935,-0.026033,-0.005097,-0.010205
2024-10-16,0.008832,-0.003555,0.007762,0.00219,-0.016518,-0.01025,0.001621,-0.007369,-0.01009,-0.010101,0.00784,0.012326,-0.00074,-0.012884,-0.011022,0.013358,0.002912,-0.011794,0.00342,-0.002112,0.009194,0.004957,0.012171,-0.001553
2024-10-17,0.004441,0.006847,-0.025562,-0.014397,0.001489,0.000307,-0.021087,0.001311,-0.007189,-0.024838,-0.006069,-0.002024,-0.018619,-0.01384,-0.016306,0.006323,0.016481,0.00078,-0.004061,-0.003825,0.007845,0.012965,0.005464,0.008534
2024-10-18,0.016804,0.010461,0.008818,0.009828,0.000986,-0.001422,-0.005603,-0.006373,-0.007087,0.001211,-0.009698,0.005573,0.017531,-0.007006,-0.020444,-0.009436,-0.008734,0.006078,0.021105,0.009532,-0.004257,0.003224,-0.008059,0.000961
2024-10-21,-0.016432,-0.003007,0.014841,-0.018172,-0.016722,-0.019587,0.005949,-0.018846,0.012362,0.02292,0.018329,0.021855,-0.008688,0.014892,0.009236,-0.008006,0.01411,-0.004093,-0.015383,0.004164,-0.007861,0.008523,0.023438,0.002692
2024-10-22,-0.01643,0.007154,-0.000739,-0.010569,-0.006551,0.022679,-0.017248,0.002768,0.019695,0.007166,-0.00862,-0.002674,-0.003441,0.007586,0.009727,0.00897,0.007091,-0.003938,-0.010417,0.002765,-0.00627,0.009884,0.02609,0.003572
2024-10-23,-0.00089,0.002039,0.011253,0.005904,0.007235,0.003515,0.004945,0.006164,0.007632,-0.003515,0.00833,0.020484,-0.005467,-0.007355,-0.022377,0.004666,0.00017,-0.003614,-0.018967,0.00757,-0.016716,-0.007299,-0.003817,0.01233
2024-10-24,0.000378,0.004427,-0.008981,0.008861,-0.001124,-0.003505,0.00113,0.005635,-0.005041,0.006479,-0.012129,0.013035,0.002761,-0.001539,-0.001647,0.013884,0.005733,0.002982,-0.020665,0.019635,-0.004775,0.007061,0.013315,0.012088
2024-10-25,-0.00607,-0.002426,0.000403,-0.007419,0.00058,-0.010031,0.006475,-0.004975,0.017744,-0.012694,-0.001669,0.001509,-0.006251,-0.006729,-0.00111,0.017142,-0.009463,0.027847,-0.003039,-0.000949,-0.007239,0.003614,-0.001748,0.014131
2024-10-28,-0.011369,-0.001823,-0.001493,-0.006259,-0.00162,-0.007386,-0.000574,-0.020974,-0.011139,-0.011591,-0.018654,0.009518,-0.019766,-0.001056,0.00758,0.029418,0.008136,-0.015796,0.010985,0.001904,-0.008222,0.00143,-0.003528,0.009732
2024-10-29,0.011892,-0.010116,0.036118,0.009229,-0.001555,-0.009211,-0.015811,0.015192,0.006805,-0.013032,0.018832,0.008859,-0.023045,-0.006694,-0.00199,0.013518,-0.003184,-0.007987,0.003827,0.009811,-0.004669,-0.003148,-0.003102,0.006227
2024-10-30,0.015247,0.016386,0.018055,-0.005627,0.00688,0.004381,0.003523,-0.013143,0.012343,-0.005691,-0.002962,0.002194,-0.017575,0.000888,-0.016829,0.007527,0.005979,0.005899,-0.004303,0.006804,-0.004091,0.013447,0.004591,-0.012636
2024-10-31,-0.00919,-0.006671,-0.030017,0.007042,-0.015822,0.001358,0.016538,-0.026359,0.006922,-0.014997,0.003834,-0.003421,-0.002288,-0.002064,-0.011369,-0.011977,0.006271,0.000772,0.01247,0.010264,0.003583,-0.009132,-0.004526,0.012991
2024-11-01,0.031502,-0.011444,0.000636,0.01634,0.005032,-0.012811,0.002645,0.005374,0.004301,0.008131,0.001323,0.006744,0.003835,0.026965,-0.001253,-0.001478,-0.022085,0.016365,0.016997,0.009661,0.000983,-0.003284,0.001918,-0.013664
2024-11-04,-0.006878,-0.03063,0.024309,-0.005771,0.028029,0.000153,-0.000378,-0.009581,0.000535,-0.003886,0.012782,0.009029,0.01808,0.006675,-0.012094,0.024906,0.004778,0.017806,0.006339,0.002725,0.013272,0.017398,0.01239,0.009292
2024-11-05,0.018985,-0.004056,0.011699,0.010034,0.022565,0.010533,0.012526,-0.012702,-0.00095,0.016874,0.02411,-0.004698,-0.006108,0.006043,0.000438,-0.005352,0.015752,0.00948,-0.001951,-0.006489,0.002905,0.001593,-0.021632,0.006343
2024-11-06,-0.024602,-0.008864,-0.007664,0.008577,0.013022,0.004653,-0.000696,-0.012694,-0.007771,0.009124,-0.001143,0.004329,0.002615,-0.005963,0.010162,0.006675,0.002363,0.021175,0.003719,-0.004108,-0.002317,-0.005167,-0.020666,-0.002642
2024-11-07,0.0037,0.002434,-0.009222,-0.011167,-0.004705,0.008343,0.000647,0.010316,-0.012733,0.006028,-0.025124,-0.005242,0.001963,-0.011906,-0.005473,0.002867,0.024995,4e-05,0.017095,6.2e-05,-0.010662,-0.005152,-0.000873,-0.006016
2024-11-08,-0.000833,0.005369,0.007419,-0.001735,0.00643,-0.010187,0.012971,-0.001268,0.005823,-0.015274,0.009595,-0.00432,-0.012534,0.020257,-0.016234,-0.023156,0.008705,0.003464,-0.010254,-0.012361,-0.01048,0.002035,-0.009377,0.006857
2024-11-11,0.002894,0.012007,-0.004806,0.00829,-0.010617,0.000505,-0.007806,-0.009159,0.011972,-0.006566,-0.00964,-0.010519,-0.015045,0.005833,0.003632,-0.020621,-0.002392,-0.012931,-0.01032,0.000525,0.01271,0.019082,-0.011406,-0.007042
2024-11-12,0.017505,0.00355,-0.007522,0.019793,0.019429,-0.012938,-0.011438,0.000643,-0.02046,-0.00308,0.003797,0.015566,-0.007344,0.000501,0.00374,-0.013148,0.013309,0.000758,-0.003313,-0.001429,-0.008663,-0.000283,-0.007227,0.015312
2024-11-13,-0.010435,-0.023412,0.003214,-0.014005,-0.007265,0.018132,-0.012406,-0.000573,0.001809,-0.016142,-0.011,-0.00255,-0.004221,0.003309,0.003863,0.010413,0.000986,-0.019089,-0.012469,-0.00174,-0.005194,-0.002245,0.009078,0.002393
2024-11-14,-0.007661,0.007967,-0.011006,0.009173,-0.010369,-0.004313,0.016891,0.001947,-0.033088,-0.010531,0.003392,-0.004105,-0.012899,-0.00653,0.00302,0.015251,0.003984,-0.001962,0.003272,0.007157,0.00791,0.005429,0.003681,0.022688
2024-11-15,-0.000432,0.021715,0.011461,-0.001262,-0.018441,-0.001248,-0.005585,0.000373,0.000566,-0.008218,-0.010038,-0.007219,0.012555,0.009367,0.015344,0.002061,0.022928,0.010283,0.004972,0.025307,-0.006417,0.003284,-0.010171,-0.003097
2024-11-18,-0.009359,-0.006922,0.002137,-0.005593,0.010547,0.002229,0.004036,0.00366,-0.008087,0.016384,-0.003089,-0.005069,-0.026577,-0.009377,-0.003335,-0.015519,-0.006557,-0.006403,0.001892,-0.001149,0.013817,-0.012988,0.004493,-0.001744
2024-11-19,0.014939,-0.011191,-0.007492,0.030169,0.004351,0.002419,-0.018055,0.006838,0.000132,-0.016327,0.01725,-0.001757,-0.007172,0.029734,0.010504,-0.002386,-0.005508,-0.009286,-0.007444,0.018964,-0.005867,-0.001234,0.002799,0.021029
2024-11-20,-0.008373,-0.001778,0.011443,-0.005393,0.002594,-0.01683,-0.001715,-0.005238,-0.011098,0.012975,-0.004918,0.012326,-0.017437,-0.003278,-0.01396,-0.004088,-4.2e-05,-0.00437,-0.005262,0.021115,0.015036,0.013844,-0.009305,-0.006545
2024-11-21,0.022269,0.012633,0.001965,0.000812,-0.017132,0.027252,-0.022141,0.008729,0.00396,-0.011119,-0.008556,-0.00238,-0.002887,-0.002461,0.00511,-0.009812,0.00418,0.003358,0.014975,0.003252,-0.004218,0.010993,-0.002233,0.001578
2024-11-22,-0.00241,-0.027352,0.002452,-0.018209,-0.000853,0.006108,0.018884,-0.001987,-0.015069,0.009719,-0.011461,-0.019834,0.009691,-0.020114,-0.011949,0.005619,0.016595,0.001341,-0.015879,0.00225,-0.002054,0.003646,0.008695,-0.001122
2024-11-25,-0.006088,-0.012899,0.009246,-0.004873,0.012336,0.002286,0.008884,-0.001932,0.016138,0.000172,-0.000838,-0.018026,-0.014528,-0.001528,-0.011667,-0.004786,0.018059,0.005266,-0.008366,0.020617,-0.009359,-0.015644,0.019593,-0.008612
2024-11-26,0.022631,0.01099,0.007969,0.005705,0.00264,-0.010114,0.002306,-0.006824,-0.006283,-0.006011,0.003114,-0.00168,0.006208,-0.003675,0.004385,0.013893,-0.004889,-0.001448,0.004875,-0.013673,-0.009952,0.009838,-0.022829,0.002466
2024-11-27,0.00503,0.000618,-0.015042,-0.012623,0.013098,-0.007201,-0.006881,0.008379,-0.008488,0.005886,0.002698,0.000627,0.019605,-0.005339,-0.010071,0.011183,-0.003964,-0.010361,0.001599,-4.6e-05,0.003546,-0.008081,-0.009016,-0.00547
2024-11-28,0.008033,0.005266,0.003173,-0.002853,0.00711,0.01767,-1.7e-05,-0.007984,-0.000849,0.024274,-0.010245,0.005715,0.002535,0.022428,-0.003052,0.01061,-0.003919,0.022173,-0.003438,0.031926,-0.000911,-0.018648,-0.01075,-0.021971
2024-11-29,0.001601,-0.025852,0.006034,0.014916,-0.005965,0.010703,-0.002221,-0.00123,0.00888,-0.001745,0.002562,3e-06,-0.001332,0.001863,0.003347,-0.01082,-0.015213,0.006033,0.002662,-0.009293,0.002225,-0.002994,-0.004836,-0.014573
2024-12-02,0.016242,-0.009922,-0.002877,-0.010348,-0.002244,-0.006561,-0.001712,-0.006477,0.017749,0.014151,-0.009415,-0.010882,0.002765,-0.007917,0.003927,-0.001108,-0.023076,0.006814,0.009792,0.009185,0.000148,-0.01359,-0.003151,0.013084
2024-12-03,0.003067,-0.020408,0.002379,0.005157,0.000408,0.012647,0.004517,0.004261,-0.001201,-0.025684,-0.004327,0.002305,0.000952,-0.012002,-0.012759,0.009529,-0.003987,0.008709,0.000622,-0.008428,-0.006219,0.010848,-0.000891,-0.001237
2024-12-04,0.000218,-0.004355,0.005157,0.011045,-0.000124,-0.009191,-0.012124,0.006306,-0.00268,0.003673,-0.012022,-0.003457,0.014647,0.010406,0.000296,-0.000522,0.023247,-0.013635,0.002362,-0.012335,-0.016791,-0.000493,0.013207,0.010705
2024-12-05,0.010433,0.001849,-0.007366,-0.005334,0.021012,0.000532,-0.010105,-0.009934,0.03181,0.0094,0.00507,-0.018254,0.007124,0.017523,0.009266,0.005484,0.005301,-0.011857,-0.000502,0.007831,0.002943,0.007199,0.008332,-0.012045
2024-12-06,-0.009128,0.007885,0.005654,-0.002569,0.001737,0.012365,-0.01067,-0.00996,0.003435,0.001225,-0.009787,0.008463,-0.007775,-0.008732,-0.003472,-0.007906,-0.000201,0.010148,-0.011625,-0.025397,0.007277,-0.011021,0.005339,-0.002906
2024-12-09,-0.014024,-0.014854,0.005519,0.016104,0.008533,0.00418,0.026966,0.001798,-0.001044,0.014197,0.005223,-0.017984,0.000941,-0.008838,0.012486,0.000122,0.003119,0.000566,0.010405,-0.001834,0.0076,0.016125,-0.009968,0.023663
2024-12-10,-0.009483,0.011228,0.000567,-0.00821,0.016196,-0.006276,0.005531,-0.000611,-0.006771,0.001654,-0.007026,-0.003707,0.018939,0.016452,0.008689,-0.009233,-0.002571,-0.011365,-0.004438,0.012966,0.0103,0.00398,-0.009199,0.001412
2024-12-11,-0.008023,-0.003262,0.002365,0.01794,0.027793,-0.006692,-0.007698,0.016348,-0.011995,-0.000291,-0.00596,0.008179,0.004295,0.001185,0.000776,-0.003336,0.004109,-0.003293,0.013209,-0.000302,-0.006379,0.002383,0.001801,0.000812
2024-12-12,0.010531,0.010995,0.011887,-0.013183,0.005638,0.000845,0.010178,0.004163,-0.005064,-0.007711,-0.00664,0.005209,0.008631,-0.005216,-0.001754,-0.011728,-0.023181,0.001064,0.011805,-0.008459,-0.004671,-0.038716,-0.01258,0.007736
2024-12-13,0.004331,0.03207,0.015075,0.004632,0.016052,0.006435,-0.008373,-0.01173,-0.013698,0.029206,0.006454,-0.028213,0.02384,0.007246,-0.006042,-0.003087,0.000726,-0.015111,-0.003291,0.00426,-0.009481,0.005672,-0.00484,-0.00252
2024-12-16,0.004728,0.003687,-0.01173,-0.011873,0.005659,-0.007973,-0.011508,-0.010799,-0.008096,0.015534,-0.008556,0.002799,-0.010426,-0.006693,0.007054,-0.015866,0.001447,-0.009734,-0.021081,0.001245,-0.008809,0.025569,-0.017927,-0.013808
2024-12-17,-0.017811,-0.009674,-0.023472,0.00029,0.001616,0.021952,-0.002634,0.014784,0.011033,-0.004848,0.024994,0.005247,0.00388,-0.000251,-0.009767,0.005587,-0.010405,0.008055,0.011515,-0.001646,3.2e-05,0.014027,-0.015494,0.026287
2024-12-18,0.002879,0.005984,0.001106,0.002208,0.00679,-0.005815,-0.004478,0.013918,0.004223,-0.011717,-0.004836,0.003808,-0.015772,-0.003156,0.002531,-0.002373,0.008168,-5e-05,0.005141,-0.01257,0.004359,-0.010336,-0.022087,0.001326
2024-12-19,0.00262,0.001388,-0.010833,-0.00186,-0.015344,-0.029742,0.014872,0.012242,0.019049,-0.011226,0.004628,-0.008846,0.003559,-0.000731,-0.019028,0.019415,-0.025893,0.010162,0.004042,0.026056,-0.005889,0.009231,0.001041,0.013772
2024-12-20,-0.008949,0.022012,-0.014233,0.001915,0.013148,-0.006129,-0.010292,-0.00591,-0.001296,-0.015696,7.9e-05,0.009278,0.014303,0.001404,0.000469,0.010129,-0.00147,0.013822,-0.008174,0.00226,-0.002956,0.005496,-0.015608,-0.012967
2024-12-23,0.001859,-0.007524,0.008902,-0.015946,-0.017063,-0.008231,-0.00328,-0.004223,0.017591,-0.003135,-0.000479,-0.007437,-0.005628,0.015849,0.000498,0.020284,0.003725,-0.012122,-0.009405,-0.002739,-0.01729,0.004081,-0.006331,-0.008469
2024-12-24,-0.025145,-0.002915,0.009846,0.01313,0.001762,0.007683,-0.002301,-0.012588,-0.001809,-0.01493,0.005358,-0.000286,0.005176,-0.005387,0.02248,-0.002175,0.003915,0.009085,-0.007491,0.017443,-0.01427,4e-06,-0.033148,0.002718
2024-12-25,0.01395,-0.006984,0.007107,-0.010023,0.002575,-0.004905,0.026609,0.004146,0.001576,0.002806,0.014135,-0.002766,-0.014563,-0.015468,0.03225,0.008421,0.0027,-0.011103,-0.014107,0.008466,-0.010399,0.007947,0.016367,-0.011471
2024-12-26,0.012207,0.016915,-0.000559,0.006608,-0.000982,-0.003347,-0.009595,0.004445,-0.014357,0.000243,-0.01075,0.006914,-0.018515,0.003568,-0.015639,0.000915,0.001807,0.018453,-0.008662,-0.028455,-0.013447,-0.017035,-0.001672,-0.00704
2024-12-27,-0.001062,-0.006658,-0.003393,-0.000647,0.016781,0.014708,-0.000712,0.001628,0.007763,0.002488,0.012197,0.010511,-0.003475,-6.6e-05,0.008515,-0.006001,-0.001391,-0.006319,-0.000713,0.016319,-0.019167,-0.002072,0.008969,0.018578
2024-12-30,0.000107,0.015895,0.013563,0.021674,0.013314,0.00062,0.003777,0.008051,-0.001578,0.002934,-0.011641,-0.007097,0.002206,-0.007758,0.008783,-0.027632,-0.018063,-0.005314,-0.001329,-0.0187,0.015233,-0.003483,-0.007736,0.010001
2024-12-31,-0.013398,-0.031532,-0.002937,-0.000708,0.009322,0.019949,-0.007609,0.000657,-0.014603,0.005399,0.001916,-0.000704,-0.000945,-0.008975,-0.010073,0.009298,-0.010522,-0.020092,0.005948,-0.005093,0.015359,0.008684,-0.018592,0.012831
2025-01-01,0.007851,-0.013002,-0.007524,-0.030463,-0.017607,-0.002385,0.000778,-0.010479,-0.020884,0.005975,-0.017405,0.007459,-0.002914,-0.011923,-0.002294,-0.002861,-0.000524,0.011566,0.004331,-0.001765,-0.012208,0.004807,-0.002443,-0.008281
2025-01-02,-0.002764,0.009959,0.011539,-0.01489,-0.00084,-0.012301,-0.010092,-0.002633,0.000811,0.025649,0.009175,-0.005309,0.021576,-0.030493,0.001416,0.010504,0.00581,0.011007,0.007225,-0.009968,-0.001397,0.006147,0.000458,0.006091
2025-01-03,-0.003972,0.003291,-0.00809,0.008895,-0.018278,-0.007375,-0.021713,-0.003013,0.014268,0.010203,0.007831,-0.010494,0.015885,0.002843,-0.005318,0.022309,-0.007025,-0.002683,-0.008278,0.017924,0.005539,-0.008666,-0.001821,0.011822
2025-01-06,0.005671,-0.00428,-0.011807,-0.002335,0.015706,0.009195,-0.016342,0.010773,0.011296,0.004733,-0.027054,0.017842,-0.000872,0.008185,-0.005729,-0.011473,0.00531,-0.004377,-0.006366,-0.015122,-0.009246,0.000236,-0.008074,0.001412
2025-01-07,-0.001288,-0.002805,0.011222,0.003601,-0.012987,0.005705,-5.7e-05,0.008994,-0.006854,0.00732,0.020575,-0.004285,0.009543,-0.010062,-0.01554,0.022496,0.000609,0.01343,-0.01029,-0.005956,-0.02806,-0.000532,-0.00797,0.011774
2025-01-08,-0.010473,0.003363,-0.004912,-0.035299,0.002194,0.004207,0.006951,0.005949,0.003161,0.00183,-0.005034,-0.008149,-0.015526,0.006996,-0.001395,-0.01192,0.003331,0.010661,-0.013598,0.009197,0.013875,0.015127,0.012312,0.004128
2025-01-09,0.015388,-0.005357,0.008508,0.005682,0.013431,-0.000325,-0.011839,-0.008973,-0.000193,0.003979,-0.010121,0.005405,-0.014604,-0.011911,-0.017906,0.009448,0.020808,0.007192,0.015833,0.000197,-0.003164,-0.025128,0.00343,0.005592
2025-01-10,-0.006216,0.002406,-0.001618,0.001558,-0.018415,0.00197,-0.005221,-0.011314,0.000901,-0.009501,0.001826,-0.001111,-0.030602,0.003302,-0.009938,0.001249,0.01174,-0.012491,0.004097,-0.027357,0.013629,-0.012387,-0.007447,-0.000735
2025-01-13,0.013206,-0.016492,-0.00564,-0.011876,0.017642,-0.000169,0.008096,0.006427,-0.003689,-0.002547,0.001515,-0.001024,0.011682,-0.011071,-0.008805,-0.002568,-0.013581,0.011708,0.000161,0.010374,0.01039,-0.000564,0.006555,-0.016003
2025-01-14,-0.015559,-0.029678,-0.02097,-0.018068,0.011163,0.007112,0.003713,0.004193,-0.009345,0.000211,-0.000219,-0.020656,-0.003425,0.012382,-0.026315,-0.021025,0.003398,-0.009865,0.007914,-0.026386,-0.00213,0.00019,0.004188,0.005063
2025-01-15,-0.01356,0.003977,0.00618,-0.008709,0.004263,0.00772,0.014619,0.019852,-0.008332,0.010454,0.005019,0.010959,-0.001041,0.009955,-0.008015,0.002905,0.003186,-0.016039,-0.009587,0.001621,-0.00303,0.00943,0.01744,-0.019727
2025-01-16,0.003321,0.012017,0.005252,0.000337,-0.006063,0.001579,-0.015426,-0.01973,0.002024,0.00339,0.007259,0.003301,-0.015313,0.012121,0.00542,0.002034,0.000787,-0.01043,0.004684,-0.002225,-0.013115,0.003619,-0.003394,-0.009408
2025-01-17,-0.002653,0.011096,0.003372,-0.006947,0.004092,0.013732,-0.021035,0.004266,0.004785,-0.015593,0.004897,0.023756,0.015654,0.016874,0.003516,-0.007935,0.009189,0.012574,-0.013572,0.004388,-0.003467,-0.01538,-0.002425,-0.007603
2025-01-20,-0.013556,0.005294,0.010021,-0.026486,-0.008853,0.005975,0.012636,-0.005915,0.011375,0.015403,-0.008661,-0.004794,-0.018171,0.015413,0.007454,0.007224,0.00168,-0.014252,-0.007918,-0.003034,-0.00806,-0.004247,-0.00068,-0.009915
2025-01-21,-0.008049,0.003638,0.003874,0.004074,0.01194,-0.001527,-0.003045,-0.010026,0.001376,-0.008234,-0.00652,-0.003242,-9.1e-05,-0.002596,-5.9e-05,-0.001845,-0.007802,-0.019934,0.0097,-0.017574,0.012422,-0.000848,0.00071,0.00316
2025-01-22,-0.003181,-0.000705,0.009706,-0.011814,0.029071,0.000539,0.013152,0.008085,-0.005148,0.014644,-0.007318,0.001709,-0.011451,-0.007883,-0.004454,0.007296,-0.019999,-0.003313,0.008594,-0.009364,0.015503,0.009471,-0.011775,0.007742
2025-01-23,-0.001737,0.010961,0.008099,-0.012852,0.016364,-0.003454,0.001897,0.009896,0.012743,0.00933,-0.019122,0.021074,0.004682,-0.004116,-0.0101,-0.008449,0.010512,0.00146,0.011585,0.0103,-0.004768,-0.009504,-0.003126,0.009397
2025-01-24,-0.017501,0.001433,0.00344,0.006076,-0.006214,0.00302,-0.014946,0.008318,0.000882,-0.002337,-0.001398,-0.004659,-0.004665,-0.006484,-0.010623,-0.005024,-0.006862,-0.008214,0.006732,-0.005116,-0.002666,0.001661,-0.011058,-0.00473
2025-01-27,0.014402,0.008981,0.005827,0.006036,0.000516,-0.018175,-0.004533,0.008038,0.018015,-0.000119,-0.005228,0.002729,-0.019453,0.005823,-0.003527,-0.00893,-0.012703,0.012038,-0.005806,-0.011057,-0.001408,-0.001869,0.00567,-0.019418
2025-01-28,0.022245,0.00242,0.006064,-0.007972,0.008923,-0.00683,0.011585,0.008013,-0.011781,0.007032,-0.002629,-0.024374,-0.001358,0.000441,-0.003835,0.015353,-0.013267,-0.00782,0.00633,0.007821,-0.01759,-0.005357,-0.001281,-0.004253
2025-01-29,0.013107,0.00407,-0.003431,-0.001069,0.006307,0.025228,-0.003401,0.015338,0.000999,-0.025328,-0.003483,-0.007834,0.002701,-0.004686,0.011206,-0.006424,0.002608,0.000704,-0.013616,-0.007212,-0.012851,0.003782,0.020601,0.016332
2025-01-30,0.010407,-0.013757,0.005195,0.018777,-0.013348,-0.014535,0.010513,0.009217,6.3e-05,-0.006575,0.00535,-0.009105,0.023369,-0.013858,0.001963,-0.021073,0.004489,-0.011524,-0.005789,0.007375,-0.002642,-0.015574,0.015981,-0.011812
2025-01-31,-0.010345,-0.003697,0.013396,0.012436,-0.000489,-0.009101,-0.010958,-0.01216,0.01234,-0.001445,-0.013225,-0.001569,-0.00073,0.000486,-0.007428,0.004483,-0.006303,0.010345,0.004415,-0.009415,-0.006912,-0.011879,-0.002685,0.00791
2025-02-03,-0.003707,0.008936,0.025614,0.001499,-0.014695,0.014694,0.001464,0.016826,-0.014882,0.004211,-0.003115,-0.01043,-0.005175,-0.011727,0.004391,0.024793,-0.005124,0.001857,0.004787,0.006596,-0.008112,-0.002955,-0.0209,0.006798
2025-02-04,-0.010623,-0.008938,0.000656,-0.000415,0.000282,0.004564,-0.004573,-0.004264,-0.014348,-0.002249,0.008561,0.018683,-0.017794,-0.004537,-0.022209,-0.008048,0.011719,-0.002234,-0.004916,0.012589,0.002793,0.009131,0.001069,0.001812
2025-02-05,0.004591,0.011129,-0.018776,0.003343,0.01008,-0.010592,-0.014273,0.002745,-0.013534,-0.009492,0.001649,0.003253,0.009368,0.005873,0.018832,-0.012112,-0.019899,0.010895,0.014658,0.010725,0.005374,0.008345,-0.010655,-0.002497
2025-02-06,0.001193,0.018511,-0.008596,-0.01174,0.002139,-0.009116,-0.002188,0.001142,0.005852,0.012548,0.003417,0.011025,-0.000164,-0.006164,-0.012824,-0.008358,-0.00643,-0.011988,-6e-05,-0.006354,0.003456,0.004001,0.029463,0.001651
2025-02-07,-0.005618,0.009999,0.014707,0.001315,-0.005076,0.014565,0.013053,0.006271,-0.007899,-0.000106,-0.005146,0.005783,0.01147,-0.003939,0.008644,0.017627,0.006184,0.008479,0.01499,0.031842,-0.018331,0.010835,-0.005663,-0.004674
2025-02-10,-0.005371,-0.009708,-0.003471,-0.012788,0.013661,-0.009816,-0.001806,0.015309,-0.021611,-0.001808,0.003071,0.024672,0.016301,0.011974,-0.004136,-0.002649,0.014038,0.019345,-0.004866,-0.009146,-0.00491,-0.017241,-0.014767,0.002784
2025-02-11,-0.001124,0.009408,-0.012042,0.011153,0.017963,0.010718,-0.01722,-0.016324,-0.002139,-0.023419,-0.007767,0.01153,0.011981,0.010446,0.003824,0.0036,0.011649,-0.000538,0.002699,5.6e-05,-0.013531,0.017414,-0.00694,-0.004906
2025-02-12,-0.001799,-0.011372,0.010421,0.021358,-0.008852,-0.016789,0.008827,0.003159,-0.007187,-0.010696,0.002159,0.010128,-0.002193,0.008318,0.014339,0.006768,0.038432,-0.005165,-0.013853,0.010235,-0.013466,0.007468,0.018776,-0.00717
2025-02-13,0.003866,0.008695,-0.0149,0.019052,-0.000242,-0.002778,0.014187,0.001556,0.011659,0.017848,0.002925,-0.021479,-0.023763,0.00026,-0.016376,0.004682,0.007691,0.01756,-0.012348,-0.005962,0.001677,-0.01059,-0.001787,0.010732
2025-02-14,-0.001417,0.010448,-0.005941,-0.018973,-0.017201,-0.011384,-0.004625,-0.003556,-0.00479,-0.010344,-0.023465,-0.018591,-0.002302,0.001828,-0.000944,0.011166,0.018319,0.002609,0.006632,-0.004223,-0.006441,0.01939,-0.001032,-0.009863
2025-02-17,-0.001223,0.012701,-0.009408,-0.006055,0.00098,0.018051,-0.004385,-0.009684,-0.001196,-0.012213,-0.001326,0.008896,0.010014,0.00348,0.001426,-0.02662,-0.001258,0.001907,0.024476,0.003115,-0.022754,-0.021021,0.004497,-0.00499
2025-02-18,0.004452,0.019054,-0.011055,0.015405,-0.004988,0.007589,-0.001851,-0.00994,0.009459,-0.012162,-0.011761,0.004573,-0.012907,-0.012141,-0.010534,0.007979,-0.003043,-0.017099,0.022366,-0.00187,-0.003807,-0.022018,0.010326,-0.016108
